life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under-five_deaths,polio,diphtheria,hiv/aids,thinness__1-19_years,thinness_5-9_years,income_composition_of_resources,schooling
79.3,99.0,3,4572.441963,0,56.4,4,96.0,97.0,0.1,0.6,0.6,0.852,15.4
79.2,11.0,3,3779.655273,5185,55.8,4,97.0,97.0,0.1,0.7,0.6,0.851,15.5
79.0,13.0,3,3451.185079,0,55.2,4,98.0,97.0,0.1,0.7,0.6,0.8490000000000001,15.6
78.8,13.0,3,3410.284431,10000,54.6,4,98.0,97.0,0.1,0.7,0.6,0.8440000000000001,15.7
66.0,229.0,2,0.0,27,36.3,3,79.0,8.0,2.7,6.1,5.9,0.6940000000000001,12.6
65.5,237.0,2,715.2816938999998,33,35.8,3,68.0,7.0,2.8,6.1,6.0,0.687,12.6
64.6,255.0,2,154.8758879,122,35.2,3,77.0,79.0,3.7,6.2,6.1,0.6779999999999999,12.5
63.5,276.0,2,805.3925284,2,34.6,3,8.0,82.0,4.9,6.3,6.2,0.669,12.5
62.8,289.0,2,133.5223672,2,34.1,3,75.0,75.0,6.0,6.4,6.3,0.664,12.5
62.3,294.0,2,145.318282,1,33.5,3,68.0,67.0,7.0,6.5,6.4,0.66,12.5
61.7,31.0,2,52.31086276,0,33.0,3,74.0,76.0,8.0,6.7,6.5,0.652,12.4
61.6,298.0,2,11.05422474,3,32.4,3,81.0,82.0,8.9,6.8,6.6,0.6509999999999999,12.4
61.6,291.0,2,545.4389573,0,31.9,3,78.0,81.0,10.0,6.9,6.8,0.645,12.4
61.4,288.0,2,40.53719812,90,31.4,3,44.0,45.0,10.7,7.1,6.9,0.6459999999999999,12.4
65.0,37.0,2,353.2438029,0,3.8,3,44.0,45.0,10.9,7.2,7.1,0.64,12.4
59.7,322.0,2,443.4750634,63,3.3,3,44.0,45.0,11.1,7.4,7.2,0.64,12.3
59.7,32.0,2,352.232365,0,29.8,3,44.0,45.0,11.0,7.5,7.4,0.638,12.3
59.7,315.0,2,22.69039905,110,29.2,3,44.0,45.0,10.7,7.7,7.5,0.636,12.3
59.8,37.0,2,183.6980778,5129,28.7,3,44.0,45.0,10.1,7.8,7.7,0.633,12.3
61.0,296.0,2,218.17274730000003,15,28.1,3,44.0,45.0,9.5,8.0,7.8,0.637,12.2
61.1,262.0,3,0.0,71,27.3,5,96.0,97.0,1.7,7.3,7.2,0.45,8.9
68.0,266.0,3,0.0,1,26.7,5,97.0,96.0,1.7,7.5,7.3,0.449,8.9
66.0,266.0,3,0.0,0,26.0,5,96.0,97.0,1.6,7.6,7.5,0.445,8.9
62.0,269.0,3,0.0,0,25.4,5,98.0,98.0,1.4,7.8,7.7,0.44,8.8
59.8,277.0,3,0.0,0,24.8,5,95.0,96.0,1.8,8.0,7.9,0.441,8.7
59.3,284.0,3,0.0,2,24.1,6,97.0,97.0,2.1,8.2,8.1,0.439,8.8
59.0,286.0,3,0.0,0,23.5,6,97.0,98.0,2.7,8.4,8.3,0.434,8.9
58.7,287.0,3,0.0,0,22.8,6,96.0,96.0,3.0,8.6,8.5,0.426,8.6
58.5,288.0,3,0.0,0,22.2,6,94.0,95.0,3.1,8.8,8.7,0.42,8.4
58.2,288.0,3,0.0,0,21.5,6,94.0,95.0,3.0,9.0,8.9,0.415,8.1
57.7,294.0,3,0.0,0,2.9,6,94.0,95.0,3.0,9.2,9.1,0.412,7.8
57.3,296.0,3,0.0,0,2.3,6,88.0,87.0,2.9,9.4,9.3,0.404,7.6
57.0,297.0,3,0.0,119,19.7,6,87.0,87.0,2.7,9.6,9.6,0.395,7.3
56.6,298.0,3,0.0,32,19.1,6,86.0,87.0,2.5,9.8,9.8,0.392,7.0
56.3,3.0,3,0.0,99,18.5,6,85.0,87.0,2.3,1.0,1.0,0.384,6.8
55.9,33.0,3,0.0,336,18.0,6,84.0,8.0,2.0,1.2,1.2,0.377,6.5
74.4,129.0,1,0.0,431,56.2,1,91.0,94.0,0.1,2.7,2.8,0.768,13.9
74.5,125.0,1,221.482875,3188,55.3,1,91.0,91.0,0.1,2.7,2.8,0.759,13.5
74.5,128.0,1,180.3787034,7872,54.4,1,94.0,93.0,0.1,2.7,2.8,0.755,13.5
74.2,13.0,1,158.2576025,31,53.6,1,93.0,92.0,0.1,2.6,2.8,0.7490000000000001,13.4
73.9,127.0,1,198.94876,64,52.8,1,88.0,94.0,0.1,2.6,2.8,0.742,13.3
73.8,132.0,1,194.1732658,22,52.0,1,88.0,92.0,0.1,2.6,2.8,0.738,13.3
73.2,133.0,1,18.5314303,23,51.3,1,93.0,88.0,0.1,2.6,2.8,0.7340000000000001,12.8
73.9,128.0,1,151.762567,56,5.5,1,9.0,92.0,0.1,2.6,2.8,0.735,13.1
74.4,12.0,1,106.164686,44,49.9,1,88.0,98.0,0.1,2.7,2.9,0.722,12.5
73.9,126.0,1,110.1138286,334,49.2,1,89.0,88.0,0.1,2.7,2.9,0.7140000000000001,12.6
73.9,128.0,1,9.444875415,1356,48.6,1,82.0,82.0,0.1,2.8,2.9,0.703,12.2
72.3,134.0,1,7.132564768,6847,48.1,1,66.0,78.0,0.1,2.8,3.0,0.6940000000000001,12.0
72.7,132.0,1,70.54185252,216,47.5,2,74.0,75.0,0.1,2.9,3.0,0.684,11.8
71.7,142.0,2,60.55818291,199,47.0,2,89.0,84.0,0.1,2.9,3.0,0.677,11.8
73.0,121.0,2,57.10318825,35,46.5,2,83.0,87.0,0.1,3.0,3.1,0.6729999999999999,11.7
71.8,129.0,2,47.81704183,50,46.0,2,81.0,8.0,0.1,3.1,3.1,0.0,11.4
81.0,68.0,2,0.0,2464,62.3,3,94.0,95.0,0.1,1.1,1.1,0.924,17.1
89.0,69.0,2,941.7562909,443,61.9,3,94.0,95.0,0.1,1.1,1.1,0.92,17.0
86.0,71.0,2,895.8779502999997,1771,61.4,3,94.0,95.0,0.1,1.1,1.1,0.919,16.9
86.0,71.0,2,839.9133199999999,166,6.9,3,94.0,95.0,0.1,1.1,1.1,0.916,16.9
85.0,74.0,2,869.7907349999998,1607,6.4,3,94.0,95.0,0.1,1.1,1.1,0.912,16.8
81.0,76.0,2,7584.078579000001,780,59.9,3,94.0,95.0,0.1,1.1,1.1,0.907,16.7
80.0,79.0,2,7641.270645,574,59.5,3,95.0,96.0,0.1,1.1,1.1,0.906,16.7
79.9,8.0,2,8285.264654999999,917,59.0,3,95.0,96.0,0.1,1.1,1.1,0.903,16.6
79.8,82.0,3,7777.556353,567,58.5,3,95.0,96.0,0.1,1.1,1.1,0.898,16.6
79.6,84.0,3,6407.535954,2307,58.0,3,94.0,96.0,0.1,1.1,1.1,0.892,16.5
79.2,85.0,3,6012.92584,778,57.6,3,95.0,96.0,0.1,1.1,1.1,0.884,16.4
79.1,86.0,3,5842.374765,121,57.1,3,96.0,96.0,0.1,1.1,1.1,0.877,16.4
78.5,9.0,3,582.6157028,779,56.6,4,96.0,97.0,0.1,1.1,1.1,0.872,16.3
78.4,91.0,3,437.1059663,4657,56.1,4,97.0,93.0,0.1,1.2,1.1,0.867,16.3
78.3,92.0,3,4057.637383,6024,55.6,4,96.0,93.0,0.1,1.2,1.1,0.86,16.2
78.0,95.0,3,4238.540035,0,55.1,4,94.0,9.0,0.1,1.2,1.2,0.855,16.2
62.4,249.0,37,0.0,23,28.6,52,88.0,88.0,0.7,6.2,6.1,0.575,11.4
62.1,253.0,37,97.67794571,124,28.0,54,93.0,98.0,0.8,6.4,6.3,0.5760000000000001,11.7
61.9,254.0,38,28.66897829,319,27.3,55,91.0,9.0,0.9,6.6,6.4,0.57,11.5
61.6,257.0,39,151.899429,1613,26.7,56,91.0,92.0,0.9,6.7,6.6,0.563,11.2
61.2,263.0,40,225.2219474,120,26.1,58,91.0,91.0,1.3,6.9,6.8,0.5539999999999999,10.9
69.0,267.0,40,195.9824626,641,25.5,59,94.0,94.0,1.9,7.1,7.0,0.547,10.5
66.0,271.0,41,30.72290501,101,24.9,60,94.0,94.0,2.1,7.3,7.2,0.542,10.4
63.0,275.0,41,161.0106435,82,24.2,61,92.0,93.0,2.2,7.5,7.4,0.53,9.8
59.9,28.0,41,3.181373629,6,23.6,61,94.0,94.0,2.6,7.7,7.6,0.519,9.1
59.4,288.0,41,129.02633640000002,420,23.0,62,84.0,84.0,2.9,7.9,7.9,0.51,8.7
58.9,296.0,41,78.71123825,435,22.4,62,85.0,84.0,3.1,8.1,8.1,0.499,8.1
58.3,34.0,41,53.23775977,60,21.8,62,81.0,8.0,3.2,8.4,8.3,0.491,7.7
57.9,38.0,41,31.09435342,1939,21.2,63,8.0,8.0,3.4,8.6,8.5,0.489,7.9
57.6,31.0,42,3.336437969,12289,2.7,63,8.0,78.0,3.5,8.8,8.8,0.484,7.6
57.4,39.0,42,25.55981288,13476,2.1,64,81.0,79.0,3.5,9.0,9.0,0.485,8.0
57.2,38.0,43,20.65432873,23068,19.5,65,88.0,88.0,3.6,9.2,9.2,0.48,7.7
81.0,72.0,0,0.0,1,66.5,0,99.0,99.0,0.1,0.8,0.7,0.865,17.2
88.0,73.0,0,2163.043414,1,66.0,0,99.0,99.0,0.1,0.8,0.7,0.862,17.2
86.0,74.0,0,2183.106986,3,65.4,0,99.0,99.0,0.1,0.8,0.7,0.86,17.1
84.0,76.0,0,2528.992935,3,64.9,0,99.0,99.0,0.1,0.8,0.7,0.858,16.8
85.0,76.0,0,3192.887363,40,64.3,0,99.0,99.0,0.1,0.8,0.7,0.86,16.7
83.0,76.0,0,3189.7544390000007,149,63.7,0,99.0,99.0,0.1,0.8,0.7,0.8590000000000001,16.4
80.0,78.0,0,372.6854142,2,63.1,0,99.0,99.0,0.1,0.8,0.7,0.857,16.2
79.9,77.0,0,3682.88717,1,62.4,0,99.0,99.0,0.1,0.8,0.7,0.853,15.9
79.4,8.0,0,3632.243121,2,61.8,0,99.0,99.0,0.1,0.8,0.7,0.855,16.4
79.7,77.0,0,318.5806628,0,61.2,1,98.0,98.0,0.1,0.8,0.7,0.85,16.3
79.3,81.0,0,2785.139364,122,6.5,1,96.0,96.0,0.1,0.8,0.7,0.8390000000000001,15.6
79.2,81.0,0,287.6124519,1,59.9,1,95.0,95.0,0.1,0.8,0.8,0.83,15.3
79.1,81.0,0,2124.921517,0,59.2,1,93.0,94.0,0.1,0.8,0.8,0.823,15.2
79.0,81.0,1,160.8897265,5,58.6,1,92.0,92.0,0.1,0.8,0.8,0.8109999999999999,14.6
78.7,83.0,1,1403.022211,12,58.0,1,9.0,91.0,0.1,0.9,0.8,0.8009999999999999,14.2
78.2,84.0,1,122.1823517,56,57.4,1,89.0,89.0,0.1,0.9,0.8,0.794,13.9
73.6,142.0,0,0.0,0,48.4,0,99.0,92.0,0.1,3.8,3.8,0.7509999999999999,15.8
73.5,143.0,0,789.2764615,0,47.4,0,81.0,97.0,0.1,3.8,3.8,0.7490000000000001,15.8
73.3,144.0,0,780.4459281000002,0,46.5,0,98.0,97.0,0.1,3.8,3.8,0.746,15.8
73.1,146.0,0,865.9999782,0,45.6,0,98.0,97.0,0.1,3.8,3.8,0.7440000000000001,15.8
72.9,15.0,0,11.56715633,0,44.7,0,95.0,95.0,0.1,3.8,3.8,0.741,15.8
72.6,154.0,0,145.84019980000005,0,43.9,0,94.0,97.0,0.1,3.8,3.8,0.0,15.8
72.4,158.0,0,146.4384488,0,43.1,0,99.0,99.0,0.1,3.8,3.8,0.0,15.6
72.1,162.0,0,754.9597129,0,42.4,0,99.0,99.0,0.1,3.8,3.9,0.0,15.4
71.9,164.0,0,95.19375921,0,41.8,0,96.0,96.0,0.1,3.9,3.9,0.0,15.3
71.7,167.0,0,662.2663687,0,41.1,0,91.0,91.0,0.1,3.9,3.9,0.0,15.1
71.5,169.0,0,119.55486940000002,0,4.5,0,99.0,99.0,0.1,3.9,4.0,0.0,14.9
73.0,187.0,0,100.965873,0,39.9,0,84.0,83.0,0.1,4.0,4.0,0.0,14.8
71.1,173.0,0,77.9454329,0,39.4,0,98.0,97.0,0.1,4.0,4.1,0.0,14.6
79.0,176.0,0,513.3465408,0,38.8,0,98.0,98.0,0.1,4.1,4.1,0.0,14.4
77.0,178.0,0,81.11355954,0,38.2,0,96.0,96.0,0.1,4.2,4.2,0.0,14.3
74.0,182.0,0,676.5453878,0,37.7,0,97.0,97.0,0.1,4.3,4.2,0.0,14.1
71.9,186.0,10,0.0,0,5.6,12,9.0,74.0,0.4,1.2,1.2,0.637,10.7
71.7,187.0,10,657.5282797,0,49.9,13,65.0,73.0,0.4,1.2,1.2,0.614,10.7
71.4,189.0,11,582.1469582999998,0,49.3,13,84.0,85.0,0.4,1.2,1.2,0.611,10.7
71.3,189.0,11,484.7187892,0,48.6,13,94.0,96.0,0.4,1.2,1.2,0.616,10.6
71.1,193.0,11,457.7745845,0,47.9,14,88.0,88.0,0.4,1.2,1.2,0.609,10.5
77.0,196.0,12,443.3248254,0,47.2,14,94.0,94.0,0.4,1.3,1.3,0.602,10.5
76.0,198.0,12,445.4423371,0,46.5,15,92.0,92.0,0.4,1.3,1.3,0.596,10.4
79.0,19.0,13,472.2234994,0,45.9,15,96.0,95.0,0.4,1.3,1.3,0.589,10.4
75.0,192.0,13,380.9632429,0,45.2,16,85.0,85.0,0.4,1.3,1.3,0.578,10.1
69.7,24.0,14,352.0244894,0,44.5,17,9.0,89.0,0.4,1.4,1.4,0.57,9.8
69.2,28.0,14,41.50845637,0,43.8,18,87.0,87.0,0.4,1.4,1.4,0.5670000000000001,9.6
69.6,21.0,15,288.4016258,0,43.1,18,88.0,87.0,0.4,1.4,1.4,0.564,9.3
69.4,24.0,15,249.32629480000003,0,42.4,19,84.0,84.0,0.4,1.4,1.4,0.56,9.0
69.3,21.0,16,25.25040918,0,41.7,20,82.0,82.0,0.3,1.5,1.5,0.5529999999999999,8.8
68.4,211.0,16,225.0619956,0,41.1,20,78.0,77.0,0.3,1.5,1.5,0.546,8.5
67.7,221.0,17,238.73698080000003,0,4.4,21,8.0,81.0,0.2,1.6,1.6,0.539,8.2
59.0,284.0,26,0.0,243,23.3,40,42.0,54.0,0.5,7.3,7.3,0.414,8.8
58.1,299.0,27,50.57976483,175,22.7,41,42.0,51.0,0.5,7.5,7.4,0.412,8.6
58.8,284.0,27,5.140668848,53,22.2,41,63.0,63.0,1.0,7.7,7.6,0.406,8.5
58.4,288.0,28,4.344930862,6,21.7,42,63.0,62.0,1.9,7.8,7.8,0.396,8.5
58.1,29.0,28,42.2547904,11,21.2,43,63.0,63.0,2.0,8.0,8.0,0.385,8.4
57.8,291.0,29,29.74734049,45,2.8,44,62.0,64.0,2.2,8.2,8.2,0.38,8.3
57.3,297.0,29,24.84763562,264,2.3,46,6.0,57.0,2.3,8.4,8.4,0.376,8.1
56.8,33.0,30,19.68510257,89,19.8,47,59.0,6.0,2.3,8.6,8.6,0.371,7.9
56.4,36.0,31,1.399626733,3,19.4,48,46.0,63.0,2.4,8.9,8.8,0.364,7.6
55.6,317.0,31,10.3839337,4,19.0,49,53.0,57.0,2.6,9.1,9.1,0.35600000000000004,7.1
54.7,327.0,32,1.099665984,99,18.5,51,59.0,59.0,2.7,9.3,9.3,0.34600000000000003,6.6
54.0,334.0,33,18.93011259,10,18.1,53,65.0,6.0,2.8,9.5,9.5,0.325,5.1
53.3,338.0,34,2.39524067,2497,17.7,55,61.0,57.0,2.9,9.7,9.7,0.338,5.9
52.9,337.0,35,21.3378184,2151,17.3,56,56.0,53.0,3.0,9.9,9.9,0.329,5.5
52.5,336.0,36,19.89790929,7408,16.9,58,52.0,5.0,3.0,1.1,1.1,0.322,5.1
52.5,328.0,37,2.215986136,11294,16.6,60,47.0,46.0,3.0,1.3,1.3,0.316,4.8
58.9,275.0,4,0.0,153,26.3,6,87.0,87.0,3.2,7.1,7.0,0.421,9.2
58.4,282.0,4,50.06053544,1,25.6,6,87.0,87.0,3.4,7.3,7.1,0.419,9.2
58.1,279.0,4,8.20063742,0,25.0,6,87.0,87.0,4.5,7.5,7.3,0.415,9.1
57.6,285.0,4,0.948526366,0,24.3,6,87.0,87.0,5.3,7.7,7.5,0.416,9.1
57.1,289.0,4,40.45367358,0,23.7,7,85.0,86.0,5.7,7.8,7.7,0.41,9.0
56.7,287.0,4,53.30782696,26,23.1,7,82.0,83.0,5.9,8.0,7.9,0.405,8.9
56.3,288.0,4,47.12969266,0,22.5,7,78.0,8.0,6.0,8.3,8.1,0.401,8.9
55.6,297.0,5,28.30191127,12,21.9,7,77.0,77.0,6.0,8.5,8.4,0.398,8.8
55.0,32.0,5,31.06932595,1,21.3,7,76.0,74.0,5.7,8.7,8.6,0.394,8.8
54.4,36.0,5,21.53374936,0,2.7,8,74.0,71.0,5.6,8.9,8.8,0.388,8.3
53.9,37.0,5,22.09757984,0,2.1,8,73.0,68.0,5.4,9.2,9.0,0.0,8.0
53.5,38.0,5,13.52999556,3526,19.6,8,69.0,64.0,5.0,9.4,9.3,0.0,7.7
53.0,38.0,5,2.527115422,1158,19.0,8,65.0,6.0,4.6,9.6,9.5,0.0,7.4
52.8,35.0,5,24.65761755,298,18.5,8,61.0,57.0,4.1,9.8,9.7,0.0,7.1
52.5,32.0,5,0.868708478,126,17.9,9,56.0,53.0,3.6,1.0,1.0,0.0,6.7
52.1,3.0,5,6.699418747,0,17.4,9,52.0,49.0,3.1,1.2,1.2,0.0,6.4
66.2,215.0,0,0.0,0,46.7,1,92.0,95.0,0.3,5.5,5.3,0.638,10.3
66.0,217.0,0,4.141293345,0,45.9,1,97.0,98.0,0.3,5.5,5.3,0.636,10.3
65.9,218.0,0,345.9044258,0,45.0,1,98.0,98.0,0.3,5.5,5.3,0.633,10.3
65.8,22.0,0,497.4719464,0,44.1,1,97.0,97.0,0.3,5.6,5.3,0.63,10.6
65.6,229.0,0,536.2332523,0,43.2,1,93.0,93.0,0.4,5.6,5.3,0.624,10.3
65.9,221.0,0,48.02859441,0,42.4,1,95.0,95.0,0.4,5.6,5.3,0.618,10.2
66.1,218.0,0,466.6693698,0,41.6,1,97.0,98.0,0.3,5.6,5.4,0.618,10.5
66.3,218.0,1,493.32792930000005,0,4.9,1,93.0,93.0,0.8,5.6,5.4,0.618,10.7
65.7,232.0,1,362.8702271,0,4.3,1,94.0,94.0,1.9,5.7,5.5,0.62,11.2
65.2,24.0,1,170.6325842,0,39.6,1,92.0,93.0,1.1,5.7,5.5,0.622,11.7
65.0,238.0,1,17.46405901,0,39.0,1,93.0,93.0,1.8,5.7,5.5,0.619,11.4
65.1,237.0,1,1.776181042,0,38.4,1,91.0,91.0,1.9,5.8,5.6,0.613,11.2
65.3,237.0,1,16.47949015,0,37.8,1,91.0,9.0,2.1,5.8,5.6,0.611,11.1
65.3,244.0,1,10.9363388,0,37.1,1,93.0,91.0,2.3,5.9,5.7,0.609,11.0
65.4,247.0,1,15.54978677,0,36.4,1,9.0,85.0,1.7,5.9,5.7,0.606,10.9
65.4,246.0,1,16.75480888,0,35.7,1,79.0,88.0,1.1,5.9,5.8,0.602,10.9
63.5,24.0,14,0.0,0,49.9,18,56.0,6.0,0.5,3.9,3.9,0.49,9.1
63.1,245.0,14,5.103249438,0,48.8,19,55.0,48.0,0.5,3.9,3.9,0.487,9.1
62.7,253.0,14,4.989712322,0,47.7,19,67.0,68.0,0.5,3.9,3.9,0.483,9.1
62.3,259.0,15,26.37942542,0,46.5,20,67.0,67.0,0.8,3.9,3.9,0.477,8.9
62.3,259.0,15,4.106484317,0,45.3,20,67.0,68.0,1.5,4.0,4.0,0.47,8.7
36.3,682.0,23,36.2929176,0,44.2,58,66.0,66.0,1.9,4.0,4.0,0.47,8.6
62.5,251.0,16,41.30079452,0,43.0,21,65.0,65.0,2.0,4.1,4.1,0.466,8.5
62.1,259.0,16,63.83195683,0,41.8,22,64.0,63.0,2.4,4.2,4.2,0.462,8.4
61.8,266.0,17,56.77858733,0,4.7,23,62.0,63.0,2.7,4.2,4.2,0.458,8.4
61.1,28.0,17,6.9955563860000005,0,39.6,23,61.0,6.0,3.3,4.3,4.3,0.455,8.3
65.0,29.0,17,38.10904264,0,38.5,24,6.0,6.0,3.9,4.4,4.4,0.452,8.2
58.7,32.0,18,64.39853344,0,37.5,24,58.0,55.0,4.3,4.5,4.5,0.45,8.1
59.7,3.0,18,44.25687135,0,36.5,25,56.0,53.0,4.6,4.5,4.6,0.447,8.1
59.3,33.0,19,50.28558223,0,35.6,26,54.0,48.0,4.8,4.6,4.7,0.444,8.0
58.9,35.0,19,60.77815868,159,34.8,27,52.0,45.0,5.0,4.7,4.7,0.443,7.9
58.6,35.0,20,74.46033036,992,34.0,28,5.0,41.0,5.1,4.8,4.8,0.439,7.8
74.6,147.0,3,0.0,0,51.0,4,97.0,97.0,0.3,2.1,2.1,0.623,11.2
74.5,149.0,3,345.3776344,0,5.2,4,97.0,97.0,0.3,2.1,2.1,0.618,11.4
74.3,15.0,4,311.7553193,0,49.3,4,97.0,97.0,0.4,2.2,2.1,0.614,11.6
74.1,151.0,4,363.5721644,0,48.4,4,97.0,97.0,0.4,2.2,2.1,0.614,11.6
73.9,153.0,4,32.16407994,0,47.6,5,97.0,97.0,0.4,2.2,2.2,0.611,11.7
73.6,156.0,4,302.1057507,0,46.8,5,97.0,97.0,0.4,2.3,2.2,0.606,11.5
73.4,157.0,4,286.1211446000001,0,45.9,5,97.0,97.0,0.5,2.3,2.2,0.603,11.3
73.2,159.0,4,231.9112915,0,45.1,5,93.0,93.0,0.6,2.3,2.3,0.597,11.1
73.0,16.0,5,222.4823338,0,44.3,6,94.0,94.0,0.7,2.4,2.3,0.59,10.9
72.8,161.0,5,192.9297829,0,43.5,6,94.0,95.0,0.8,2.4,2.4,0.583,10.8
72.5,163.0,5,203.7134882,0,42.8,6,98.0,98.0,0.9,2.5,2.4,0.5770000000000001,10.6
72.2,165.0,5,188.2499208,0,42.0,7,94.0,94.0,1.2,2.6,2.5,0.5710000000000001,10.4
71.9,166.0,6,194.4335736,0,41.2,7,92.0,92.0,1.4,2.6,2.5,0.5660000000000001,10.3
71.6,169.0,6,154.86361609999997,0,4.4,7,95.0,95.0,1.5,2.7,2.6,0.561,10.1
71.3,171.0,6,15.36175284,0,39.6,8,99.0,96.0,1.6,2.7,2.7,0.557,9.9
71.0,174.0,6,28.80831098,0,38.8,8,88.0,94.0,1.7,2.8,2.7,0.551,9.8
75.8,134.0,0,0.0,0,64.8,0,99.0,99.0,0.1,1.6,1.6,0.8340000000000001,15.6
75.6,137.0,0,160.9449342,0,64.2,0,99.0,99.0,0.1,1.7,1.6,0.8340000000000001,15.8
75.5,139.0,0,155.19520759999997,1,63.6,1,99.0,99.0,0.1,1.7,1.7,0.8240000000000001,15.4
75.0,146.0,0,164.27934069999995,2,63.0,1,99.0,99.0,0.1,1.7,1.7,0.823,15.4
74.8,15.0,0,17.82121883,5,62.4,1,99.0,99.0,0.1,1.7,1.7,0.821,15.4
74.5,156.0,0,19.22023996,0,61.7,1,99.0,99.0,0.1,1.8,1.8,0.8170000000000001,15.3
74.2,162.0,0,1281.155944,1,61.1,1,99.0,99.0,0.1,1.8,1.8,0.816,15.3
74.1,165.0,1,181.7634078,0,6.5,1,99.0,99.0,0.1,1.9,1.9,0.812,15.3
73.5,176.0,1,163.34332780000003,0,59.9,1,99.0,99.0,0.1,1.9,1.9,0.809,15.3
73.4,177.0,1,1299.459306,1,59.3,1,99.0,99.0,0.1,2.0,2.0,0.802,15.2
72.9,182.0,1,1317.08348,2,58.8,1,99.0,99.0,0.1,2.0,2.0,0.795,15.0
72.9,18.0,1,146.86080159999997,0,58.2,1,99.0,99.0,0.1,2.1,2.1,0.7929999999999999,15.3
72.5,184.0,1,1030.220271,0,57.6,1,99.0,99.0,0.1,2.1,2.1,0.784,14.9
72.5,184.0,1,8.98619805,0,57.1,1,98.0,99.0,0.1,2.2,2.2,0.775,14.6
72.3,185.0,1,7.601092416,20,56.6,1,99.0,99.0,0.1,2.2,2.2,0.769,14.2
71.7,193.0,1,75.36251406,1,56.1,1,99.0,99.0,0.1,2.3,2.3,0.7609999999999999,13.9
82.7,49.0,0,0.0,0,61.0,0,92.0,92.0,0.1,1.0,0.9,0.919,19.0
82.5,49.0,0,8254.020762999999,0,6.6,0,9.0,9.0,0.1,1.0,0.9,0.915,19.0
82.4,5.0,0,764.5440691,0,6.2,0,91.0,91.0,0.1,1.0,0.9,0.907,19.0
82.5,5.0,0,6818.546406999999,0,59.7,0,89.0,89.0,0.1,1.0,0.9,0.901,18.7
82.1,51.0,0,7.0480925,0,59.3,0,95.0,95.0,0.1,0.9,0.9,0.894,18.6
81.8,53.0,0,6005.575763,0,58.9,0,96.0,96.0,0.1,0.9,0.9,0.894,18.4
81.6,55.0,0,687.5776357999998,0,58.5,0,96.0,96.0,0.1,0.9,0.9,0.894,18.4
81.4,58.0,0,7613.814998999998,0,58.1,0,98.0,98.0,0.1,0.9,0.9,0.892,18.2
81.3,59.0,0,12042.97366,0,57.8,0,97.0,97.0,0.1,0.9,0.9,0.887,18.2
81.1,61.0,0,1003.139804,0,57.4,0,97.0,97.0,0.1,0.9,0.9,0.884,18.1
81.0,62.0,0,10631.20379,0,56.9,0,95.0,95.0,0.1,0.9,0.9,0.879,17.9
88.0,65.0,0,8506.101443000001,0,56.5,0,99.0,99.0,0.1,1.0,0.9,0.873,18.3
87.0,65.0,0,725.4853161,0,55.9,0,97.0,97.0,0.1,1.0,0.9,0.866,17.6
84.0,7.0,0,5948.096777000002,0,55.4,0,95.0,95.0,0.1,1.0,0.9,0.8590000000000001,17.2
80.0,72.0,0,5048.274426,0,54.8,0,92.0,92.0,0.1,1.0,0.9,0.8540000000000001,17.1
79.7,74.0,0,5809.12199,0,54.2,0,98.0,98.0,0.1,1.0,0.9,0.847,16.8
68.3,181.0,910,0.0,90387,18.7,1100,86.0,87.0,0.2,26.7,27.3,0.615,11.6
68.0,184.0,957,86.52153895,79563,18.1,1200,84.0,85.0,0.2,26.8,27.4,0.607,11.6
67.6,187.0,1000,67.67230438,13822,17.5,1300,82.0,83.0,0.2,26.8,27.5,0.599,11.5
67.3,19.0,1100,64.96964491,18668,17.0,1400,79.0,82.0,0.2,26.9,27.6,0.59,11.3
66.8,193.0,1100,64.6059005,33634,16.4,1500,79.0,82.0,0.2,26.9,27.7,0.58,10.8
66.4,196.0,1200,57.73359864,31458,15.9,1600,76.0,79.0,0.2,27.0,27.8,0.569,10.4
66.0,2.0,1300,0.844186331,56188,15.4,1700,73.0,74.0,0.2,27.0,27.8,0.563,10.5
65.5,23.0,1300,43.03043312,44258,14.9,1800,69.0,7.0,0.3,27.0,27.9,0.556,10.2
65.2,26.0,1400,5.234770323999999,41144,14.4,1900,67.0,64.0,0.3,27.1,28.0,0.546,9.9
64.8,28.0,1500,34.85942671,64185,13.9,2000,66.0,65.0,0.3,27.1,28.0,0.536,9.7
64.4,211.0,1500,3.5096369,36711,13.5,2000,65.0,65.0,0.3,27.2,28.1,0.526,9.4
64.0,214.0,1600,27.33800857,55443,13.0,2100,58.0,63.0,0.3,27.2,28.2,0.518,9.2
63.7,216.0,1700,19.4808682,47147,12.6,2200,57.0,61.0,0.3,27.3,28.3,0.505,8.6
63.3,219.0,1700,17.81205644,40044,12.2,2300,58.0,59.0,0.3,27.4,28.4,0.499,8.4
62.9,222.0,1800,19.00340606,51780,11.8,2400,58.0,59.0,0.3,27.5,28.5,0.494,8.3
62.5,224.0,1800,19.26615743,38835,11.4,2500,57.0,58.0,0.3,27.7,28.6,0.489,8.3
69.1,176.0,114,0.0,15099,27.4,136,8.0,78.0,0.3,1.4,1.2,0.6859999999999999,12.9
68.9,179.0,119,200.0684443,12943,26.5,142,8.0,78.0,0.3,1.4,1.2,0.682,12.9
